中央频道,#genre#
陕西卫视,http://122.137.77.73:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0,0.47
陕西卫视,http://118.250.39.0:10888/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0,0.45
陕西卫视,http://182.37.169.94:352/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0,0.44
陕西卫视,http://61.133.10.250:352/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0,0.35
陕西卫视,http://183.162.252.133:352/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0,0.34
陕西卫视,http://218.29.168.146:352/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0,0.34
陕西卫视,http://58.213.65.146:352/tsfile/live/0120_6.m3u8?key=txiptv&playlive=1&authid=0,0.3
陕西卫视,http://60.8.49.38:352/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
陕西卫视,http://116.131.190.210:352/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
陕西卫视,http://222.134.19.31:352/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0,0.28
陕西卫视,http://58.220.211.90:352/tsfile/live/0120_5.m3u8?key=txiptv&playlive=1&authid=0,0.24
陕西卫视,http://60.212.2.115:352/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0,0.2
青海卫视,http://175.18.189.238:9998/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
青海卫视,http://60.209.125.254:352/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0,3.05
青海卫视,http://222.174.239.62:352/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0,3.04
青海卫视,http://1.195.30.9:19901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0,3.02
青海卫视,http://218.58.136.82:352/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0,2.88
青海卫视,http://218.13.14.6:60050/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0,2.7
青海卫视,http://220.202.110.48:9003/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0,2.24
青海卫视,http://182.32.159.129:9933/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0,2.07
青海卫视,http://39.164.180.36:19901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=0&authid=0,1.97
青海卫视,http://124.94.156.159:8089/tsfile/live/1082_1.m3u8?key=txiptv&playlive=1&down=1,1.89
青海卫视,http://60.214.104.110:352/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0,1.63
青海卫视,http://183.186.89.111:8899/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0,0.79
青海卫视,http://39.150.96.141:65535/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0,0.72
青海卫视,http://39.150.96.141:65535udp://@224.1.1.51:10051,0.72
青海卫视,http://182.37.169.94:352/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0,0.44
青海卫视,http://61.133.10.250:352/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0,0.35
青海卫视,http://60.8.49.38:352/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
青海卫视,http://116.131.190.210:352/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
青海卫视,http://222.134.19.31:352/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0,0.28
青海卫视,http://60.212.2.115:352/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0,0.2
黑龙江卫视,http://175.18.189.238:9998/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
黑龙江卫视,http://60.209.125.254:352/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0,3.05
黑龙江卫视,http://222.174.239.62:352/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0,3.04
黑龙江卫视,http://1.195.30.9:19901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0,3.02
黑龙江卫视,http://218.58.136.82:352/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0,2.88
黑龙江卫视,http://218.13.14.6:60050/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0,2.7
黑龙江卫视,http://59.39.89.130:60901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0,2.27
黑龙江卫视,http://59.39.89.130:60901/tsfile/live/0125_14.m3u8?key=txiptv&playlive=1&authid=0,2.27
黑龙江卫视,http://220.202.110.48:9003/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0,2.24
黑龙江卫视,http://182.32.159.129:9933/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0,2.07
黑龙江卫视,http://39.164.180.36:19901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0,1.97
黑龙江卫视,http://124.94.156.159:8089/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&down=1,1.89
黑龙江卫视,http://222.89.56.77:19901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0,1.81
黑龙江卫视,http://60.214.104.110:352/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0,1.63
黑龙江卫视,http://112.99.195.122:65000/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0,1.63
黑龙江卫视,http://60.172.130.146:352/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0,1.52
黑龙江卫视,http://113.218.229.47:8081/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0,1.25
黑龙江卫视,http://110.7.130.241:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0,1.01
黑龙江卫视,http://110.7.130.241:9901udp://@225.1.2.3:32179,1.01
黑龙江卫视,http://182.91.124.224:9901/tsfile/live/1060_1.m3u8?key=txiptv&playlive=0&authid=0,0.88
黑龙江卫视,http://183.186.89.111:8899/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0,0.79
黑龙江卫视,http://39.150.96.141:65535/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0,0.72
黑龙江卫视,http://39.150.96.141:65535udp://@224.1.1.34:10034,0.72
黑龙江卫视,http://120.198.95.220:9901/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&down=1,0.71
黑龙江卫视,http://122.137.77.73:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0,0.47
黑龙江卫视,http://118.250.39.0:10888/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0,0.45
黑龙江卫视,http://182.37.169.94:352/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0,0.44
黑龙江卫视,http://61.133.10.250:352/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0,0.35
黑龙江卫视,http://183.162.252.133:352/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0,0.34
黑龙江卫视,http://218.29.168.146:352/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0,0.34
黑龙江卫视,http://58.213.65.146:352/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
黑龙江卫视,http://60.8.49.38:352/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
黑龙江卫视,http://116.131.190.210:352/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
黑龙江卫视,http://222.134.19.31:352/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0,0.28
黑龙江卫视,http://58.220.211.90:352/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0,0.24
黑龙江卫视,http://60.212.2.115:352/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0,0.2

影视剧场,#genre#
CHCCHC动作电影,http://175.18.189.238:9998/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
CHCCHC动作电影,http://124.94.156.159:8089/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&down=1,1.89
CHCCHC动作电影,http://58.19.38.162:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0,1.3
CHC动作电影,http://222.173.108.238:352/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0,1.52
CHC动作电影,http://39.150.96.141:65535/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0,0.72
CHC动作电影,http://39.150.96.141:65535udp://@224.1.1.149:10149,0.72
CHC家庭影院,http://175.18.189.238:9998/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
CHC家庭影院,http://124.94.156.159:8089/tsfile/live/1095_1.m3u8?key=txiptv&playlive=1&down=1,1.89
CHC家庭影院,http://58.19.38.162:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0,1.3
CHC电影,http://59.39.89.130:60901/tsfile/live/0125_28.m3u8?key=txiptv&playlive=1&authid=0,2.27
CHC电影,http://124.94.156.159:8089/tsfile/live/1098_1.m3u8?key=txiptv&playlive=1&down=1,1.89
CHC电影,http://58.19.38.162:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0,1.3
CHC电影,http://120.198.95.220:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&down=1,0.71
家庭影院,http://60.172.130.146:352/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0,1.52
家庭影院,http://39.150.96.141:65535/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0,0.72
家庭影院,http://39.150.96.141:65535udp://@224.1.1.148:10148,0.72
家庭影院,http://183.162.252.133:352/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0,0.34
热播剧场,http://39.150.96.141:65535udp://@224.1.1.136:10136,0.72
经典电影,http://218.13.14.6:60050/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0,2.7
经典电影,http://60.172.130.146:352/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0,1.52
经典电影,http://39.150.96.141:65535/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0,0.72
经典电影,http://39.150.96.141:65535udp://@224.1.1.137:10137,0.72
经典电影,http://183.162.252.133:352/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0,0.34
谍战剧场,http://39.150.96.141:65535/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0,0.72
谍战剧场,http://39.150.96.141:65535udp://@224.1.1.144:10144,0.72
谍战剧场,http://120.198.95.220:9901/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&down=1,0.71

未分组,#genre#
5华,http://120.198.95.220:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&down=1,0.71
BTV,http://175.18.189.238:9998/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
CETV1,http://175.18.189.238:9998/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
CETV1,http://124.94.156.159:8089/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&down=1,1.89
CETV1,http://120.198.95.220:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&down=1,0.71
CETV2,http://175.18.189.238:9998/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
CETV4,http://175.18.189.238:9998/tsfile/live/1052_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
CETV4,http://124.94.156.159:8089/tsfile/live/1092_1.m3u8?key=txiptv&playlive=1&down=1,1.89
CGTN,http://111.160.27.70:35793/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0,6.08
CGTN,http://220.202.110.48:9003/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0,2.24
CGTN俄语国际,http://124.94.156.159:8089/tsfile/live/1105_1.m3u8?key=txiptv&playlive=1&down=1,1.89
CGTN法语国际,http://124.94.156.159:8089/tsfile/live/1108_1.m3u8?key=txiptv&playlive=1&down=1,1.89
CGTN纪录,http://113.218.229.47:8081/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0,1.25
CGTN英语,http://124.94.156.159:8089/tsfile/live/1103_1.m3u8?key=txiptv&playlive=1&down=1,1.89
CGTN西班牙国际,http://124.94.156.159:8089/tsfile/live/1106_1.m3u8?key=txiptv&playlive=1&down=1,1.89
CGTN记录,http://124.94.156.159:8089/tsfile/live/1104_1.m3u8?key=txiptv&playlive=1&down=1,1.89
CGTN阿拉伯语国际,http://124.94.156.159:8089/tsfile/live/1107_1.m3u8?key=txiptv&playlive=1&down=1,1.89
IPTV6,http://39.150.96.141:65535/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0,0.72
IPTV6,http://39.150.96.141:65535udp://@224.1.1.140:10140,0.72
KAKU少儿,http://110.7.130.241:9901udp://@225.1.2.3:32189,1.01
QTV1,http://222.173.108.238:352/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0,1.52
TVB星河,http://120.198.95.220:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&down=1,0.71
上海纪实,http://175.18.189.238:9998/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
东北戏曲,http://175.18.189.238:9998/tsfile/live/1072_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
中华特产,http://124.94.156.159:8089/tsfile/live/1072_1.m3u8?key=txiptv&playlive=1&down=1,1.89
中国交通,http://175.18.189.238:9998/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
中文国际美洲,http://182.32.159.129:9933/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0,2.07
临沂1,http://182.32.159.129:9933/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0,2.07
乐游,http://124.94.156.159:8089/tsfile/live/1071_1.m3u8?key=txiptv&playlive=1&down=1,1.89
乐游,http://39.150.96.141:65535/tsfile/live/1053_1.m3u8?key=txiptv&playlive=1&authid=0,0.72
乐游,http://39.150.96.141:65535udp://@224.1.2.73:11073,0.72
乡村,http://39.150.96.141:65535/tsfile/live/0139_12.m3u8?key=txiptv&playlive=1&authid=0,0.72
乡村,http://39.150.96.141:65535udp://@224.1.1.62:10062,0.72
亚洲电影,http://222.173.108.238:352/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0,1.52
优漫卡通,http://42.225.184.181:19901/tsfile/live/1092_1.m3u8?key=txiptv&playlive=0&authid=0,3.23
优漫卡通,http://59.39.89.130:60901/tsfile/live/0125_27.m3u8?key=txiptv&playlive=1&authid=0,2.27
优漫卡通,http://220.202.110.48:9003/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0,2.24
优漫卡通,http://124.94.156.159:8089/tsfile/live/1097_1.m3u8?key=txiptv&playlive=1&down=1,1.89
优漫卡通,http://222.89.56.77:19901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0,1.81
优漫卡通,http://113.218.229.47:8081/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0,1.25
优漫卡通,http://39.150.96.141:65535/tsfile/live/0139_14.m3u8?key=txiptv&playlive=1&authid=0,0.72
优漫卡通,http://39.150.96.141:65535udp://@224.1.1.64:10064,0.72
优漫卡通,http://58.213.65.146:352/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
优漫卡通,http://60.8.49.38:352/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
优漫卡通,http://116.131.190.210:352/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0,0.3
优漫卡通,http://58.220.211.90:352/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0,0.24
体育赛事,http://175.18.189.238:9998/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
健康河南,http://39.150.96.141:65535/tsfile/live/0139_9.m3u8?key=txiptv&playlive=1&authid=0,0.72
健康河南,http://39.150.96.141:65535udp://@224.1.1.56:10056,0.72
全纪实,http://42.225.184.181:19901/tsfile/live/1126_1.m3u8?key=txiptv&playlive=0&authid=0,3.23
全纪实,http://183.215.134.239:19901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0,2.77
全纪实,http://60.172.130.146:352/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0,1.52
全纪实,http://183.162.252.133:352/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0,0.34
公共,http://42.225.184.181:19901/tsfile/live/1114_1.m3u8?key=txiptv&playlive=0&authid=0,3.23
公共,http://222.89.56.77:19901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0,1.81
公共,http://218.29.168.146:352/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0,0.34
兰陵综合,http://182.32.159.129:9933/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0,2.07
兵器科技,http://175.18.189.238:9998/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
兵团卫,http://120.198.95.220:9901/tsfile/live/1062_1.m3u8?key=txiptv&playlive=1&down=1,0.71
内蒙古,http://110.7.130.241:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0,1.01
内蒙古,http://110.7.130.241:9901udp://@225.1.2.3:32162,1.01
内蒙古新闻,http://110.7.130.241:9901udp://@225.1.2.3:32166,1.01
内蒙古经济,http://110.7.130.241:9901udp://@225.1.2.3:32163,1.01
动漫秀场,http://175.18.189.238:9998/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
动漫秀场,http://39.150.96.141:65535/tsfile/live/1065_1.m3u8?key=txiptv&playlive=1&authid=0,0.72
动漫秀场,http://39.150.96.141:65535udp://@224.1.2.75:11075,0.72
南县新闻,http://183.215.134.239:19901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0,2.77
南方4,http://120.198.95.220:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&down=1,0.71
南方5,http://120.198.95.220:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&down=1,0.71
卡酷动画,http://175.18.189.238:9998/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
卡酷动画,http://42.225.184.181:19901/tsfile/live/1158_1.m3u8?key=txiptv&playlive=0&authid=0,3.23
卡酷动画,http://218.13.14.6:60050/tsfile/live/1054_1.m3u8?key=txiptv&playlive=1&authid=0,2.7
卡酷动画,http://222.89.56.77:19901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=0&authid=0,1.81
卡酷动画,http://113.218.229.47:8081/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0,1.25
卡酷动画,http://113.56.95.69:53765/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0,1.21
卡酷动画,http://39.150.96.141:65535/tsfile/live/0017_3.m3u8?key=txiptv&playlive=1&authid=0,0.72
卡酷动画,http://39.150.96.141:65535udp://@224.1.1.68:10068,0.72
卡酷动画,http://218.29.168.146:352/tsfile/live/0118_2.m3u8?key=txiptv&playlive=1&authid=0,0.34
卡酷卡通,http://111.160.27.70:35793/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0,6.08
卡酷卡通,http://60.172.130.146:352/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0,1.52
卡酷卡通,http://183.162.252.133:352/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0,0.34
卡酷卡通,http://60.212.2.115:352/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0,0.2
卡酷少儿,http://220.202.110.48:9003/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0,2.24
卡酷少儿,http://124.94.156.159:8089/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&down=1,1.89
卡酷少儿,http://112.99.195.122:65000/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0,1.63
卡酷少儿,http://222.173.108.238:352/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0,1.52
卡酷少儿,http://39.150.96.141:65535/tsfile/live/1072_1.m3u8?key=txiptv&playlive=1&authid=0,0.72
卡酷少儿,http://39.150.96.141:65535udp://@224.1.2.82:11082,0.72
卫生健康,http://175.18.189.238:9998/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
古装剧场,http://110.7.130.241:9901udp://@225.1.2.3:32206,1.01
合肥新闻,http://60.172.130.146:352/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0,1.52
合肥新闻,http://183.162.252.133:352/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0,0.34
吉林7,http://175.18.189.238:9998/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
吉林乡村,http://175.18.189.238:9998/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
吉林公共,http://175.18.189.238:9998/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
吉林市公共,http://122.137.77.73:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0,0.47
吉林市新闻,http://122.137.77.73:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0,0.47
吉林影视,http://175.18.189.238:9998/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
吉林生活,http://175.18.189.238:9998/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
吉林都市,http://175.18.189.238:9998/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
吉视乡村,http://122.137.77.73:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0,0.47
吉视影视,http://122.137.77.73:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0,0.47
吉视生活,http://122.137.77.73:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0,0.47
吉视综艺,http://122.137.77.73:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0,0.47
吉视都市,http://122.137.77.73:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0,0.47
哈哈炫动,http://175.18.189.238:9998/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
哈哈炫动,http://124.94.156.159:8089/tsfile/live/1096_1.m3u8?key=txiptv&playlive=1&down=1,1.89
哈哈炫动,http://113.218.229.47:8081/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0,1.25
哈哈炫动,http://39.150.96.141:65535/tsfile/live/1073_1.m3u8?key=txiptv&playlive=1&authid=0,0.72
哈哈炫动,http://39.150.96.141:65535udp://@224.1.2.83:11083,0.72
嘉佳卡通,http://175.18.189.238:9998/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
嘉佳卡通,http://42.225.184.181:19901/tsfile/live/1157_1.m3u8?key=txiptv&playlive=0&authid=0,3.23
嘉佳卡通,http://218.13.14.6:60050/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0,2.7
嘉佳卡通,http://124.94.156.159:8089/tsfile/live/1091_1.m3u8?key=txiptv&playlive=1&down=1,1.89
嘉佳卡通,http://222.89.56.77:19901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0,1.81
嘉佳卡通,http://120.198.95.220:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&down=1,0.71
国学,http://175.18.189.238:9998/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
国际,http://218.29.168.146:352/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0,0.34
地理世界,http://175.18.189.238:9998/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
夏津综合,http://182.32.159.129:9933/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0,2.07
天映,http://120.198.95.220:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&down=1,0.71
天津体育,http://111.160.27.70:35793/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0,6.08
天津影视,http://111.160.27.70:35793/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0,6.08
天津新闻,http://111.160.27.70:35793/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0,6.08
天津都市,http://111.160.27.70:35793/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0,6.08
女性时尚,http://175.18.189.238:9998/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0,4.75
安徽公共,http://60.172.130.146:352/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0,1.52
安徽公共,http://183.162.252.133:352/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0,0.34
安徽影视,http://60.172.130.146:352/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0,1.52
安徽影视,http://183.162.252.133:352/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0,0.34
安徽经视,http://60.172.130.146:352/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0,1.52
安徽经视,http://183.162.252.133:352/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0,0.34
安徽综艺,http://60.172.130.146:352/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0,1.52
安徽综艺,http://183.162.252.133:352/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0,0.34
宣传,http://218.13.14.6:60050/iptv/live/sd2025.mp4?key=txiptv,2.7
家庭理财,http://124.94.156.159:8089/tsfile/live/1102_1.m3u8?key=txiptv&playlive=1&down=1,1.89
山东体育,http://218.58.136.82:352/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0,2.88
山东体育,http://182.32.159.129:9933/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0,2.07
山东体育,http://222.173.108.238:352/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0,1.52
山东公共,http://182.32.159.129:9933/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0,2.07
山东少儿,http://218.58.136.82:352/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0,2.88
山东少儿,http://182.32.159.129:9933/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0,2.07
山东少儿,http://222.173.108.238:352/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0,1.52
山东影视,http://222.174.239.62:352/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0,3.04
山东影视,http://182.32.159.129:9933/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0,2.07
山东影视,http://182.37.169.94:352/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0,0.44
山东文旅,http://60.209.125.254:352/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0,3.05
山东文旅,http://218.58.136.82:352/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0,2.88
山东文旅,http://182.32.159.129:9933/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0,2.07
山东文旅,http://60.214.104.110:352/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0,1.63
山东文旅,http://61.133.10.250:352/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0,0.35
山东文旅,http://222.134.19.31:352/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0,0.28
山东新闻,http://218.58.136.82:352/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0,2.88
